type,id,bnf_code,nm
amp,3280711000001103,0601011A0BBAAAA,NovoRapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd)
amp,3279211000001105,0601011A0BBABAB,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd)
amp,3281611000001102,0601011A0BBACAC,NovoRapid Novolet 100units/ml solution for injection (Novo Nordisk Ltd)
amp,3282211000001106,0601011A0BBADAC,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd)
amp,19570211000001106,0601011A0BBAEAC,NovoRapid FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd)
amp,26209611000001109,0601011A0BBAFAD,NovoRapid PumpCart 100units/ml solution for injection 1.6ml cartridges (Novo Nordisk Ltd)
amp,34043011000001106,0601011A0BCAAAC,Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd)
amp,34043211000001101,0601011A0BCABAB,Fiasp Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd)
amp,34043411000001102,0601011A0BCACAA,Fiasp 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd)
amp,3282711000001104,0601011L0BBAAAA,Humalog 100units/ml solution for injection 1.5ml cartridges (Eli Lilly and Company Ltd)
amp,3280111000001104,0601011L0BBABAB,Humalog 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd)
amp,3284311000001105,0601011L0BBACAC,Humalog 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd)
amp,3278511000001102,0601011L0BBAFAF,Humalog Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)
amp,13877811000001105,0601011L0BBAGAF,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)
amp,28926811000001100,0601011L0BBAHAG,Humalog KwikPen 200units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)
amp,35216811000001101,0601011L0BBAIAF,Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)
amp,35776411000001102,0601011L0BCAAAB,Insulin lispro Sanofi 100units/ml solution for injection 10ml vials (Sanofi)
amp,35776511000001103,0601011L0BCABAC,Insulin lispro Sanofi 100units/ml solution for injection 3ml cartridges (Sanofi)
amp,35776811000001100,0601011L0BCACAF,Insulin lispro Sanofi 100units/ml solution for injection 3ml pre-filled pens (Sanofi)
amp,3271311000001101,0601011N0BCAAAA,Hypurin Bovine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd)
amp,3274011000001101,0601011N0BCADAT,Hypurin Bovine Neutral 100units/ml solution for injection 1.5ml cartridges (C P Pharmaceuticals Ltd)
amp,3285011000001106,0601011N0BCAEAC,Hypurin Porcine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd)
amp,4028811000001105,0601011N0BCAGAY,Hypurin Bovine Neutral 100units/ml solution for injection 3ml cartridges (Wockhardt UK Ltd)
amp,4034911000001109,0601011N0BCAHAZ,Hypurin Porcine Neutral 100units/ml solution for injection 3ml cartridges (Wockhardt UK Ltd)
amp,3312111000001108,0601011N0BFAEAL,Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd)
amp,3309511000001105,0601011N0BFAJAD,Human Actrapid Penfill 100units/ml solution for injection 1.5ml cartridges (Novo Nordisk Ltd)
amp,3310711000001105,0601011N0BFAQAP,Actrapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd)
amp,3312611000001100,0601011N0BHAAAL,Humulin S 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd)
amp,3311311000001101,0601011N0BHADAP,Humulin S 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd)
amp,3311611000001106,0601011N0BKABAP,Insuman Rapid 100units/ml solution for injection 3ml cartridges (Sanofi)
amp,3291711000001105,0601011N0BKACAM,Insuman Rapid 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi)
amp,9528811000001107,0601011P0BBAAAA,Apidra 100units/ml solution for injection 10ml vials (Sanofi)
amp,9528311000001103,0601011P0BBABAB,Apidra 100units/ml solution for injection 3ml cartridges (Sanofi)
amp,10093311000001103,0601011P0BBACAC,Apidra 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi)
amp,10898411000001103,0601011P0BBADAB,Apidra 100units/ml solution for injection 3ml OptiClik cartridges (Sanofi)
amp,12144611000001100,0601011P0BBAEAC,Apidra 100units/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi)
amp,28044911000001109,0601011R0AAABAB,Insulin human 500units/ml solution for injection 20ml vials (Special Order)
amp,15871011000001104,0601011R0AAADAD,Insulin human 100units/ml solution for injection 10ml vials (Special Order)
amp,13850511000001105,0601011R0BBAAAD,Humulin R 100units/ml solution for injection 10ml vials (Imported (United States))
amp,15603111000001104,0601011R0BBABAB,Humulin R 500units/ml solution for injection 20ml vials (Imported (United States))
amp,18030311000001100,0601011R0BCAAAD,Insuman Infusat 100units/ml solution for injection 10ml vials (Sanofi)
amp,18046311000001103,0601011R0BDAAAC,Insuman Infusat 100units/ml solution for injection 3.15ml cartridges (Sanofi)
amp,35214311000001104,0601011R0BEAAAE,Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pens (Imported (United States))
amp,36620611000001107,0601012ABBBAAAA,Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi)
amp,36618311000001109,0601012ABBBABAB,Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi)
amp,3274811000001107,0601012D0BBACAG,Humulin M3 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd)
amp,3271011000001104,0601012D0BBAIA4,Humulin M5 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd)
