code,term
I60,Subarachnoid haemorrhage
I600,Subarachnoid haemorrhage from carotid siphon and bifurcation
I601,Subarachnoid haemorrhage from middle cerebral artery
I602,Subarachnoid haemorrhage from anterior communicating artery
I603,Subarachnoid haemorrhage from posterior communicating artery
I604,Subarachnoid haemorrhage from basilar artery
I605,Subarachnoid haemorrhage from vertebral artery
I606,Subarachnoid haemorrhage from other intracranial arteries
I607,"Subarachnoid haemorrhage from intracranial artery, unspecified"
I608,Other subarachnoid haemorrhage
I609,"Subarachnoid haemorrhage, unspecified"
I61,Intracerebral haemorrhage
I610,"Intracerebral haemorrhage in hemisphere, subcortical"
I611,"Intracerebral haemorrhage in hemisphere, cortical"
I612,"Intracerebral haemorrhage in hemisphere, unspecified"
I613,Intracerebral haemorrhage in brain stem
I614,Intracerebral haemorrhage in cerebellum
I615,"Intracerebral haemorrhage, intraventricular"
I616,"Intracerebral haemorrhage, multiple localized"
I618,Other intracerebral haemorrhage
I619,"Intracerebral haemorrhage, unspecified"
