code,term
1010729007,Thromboembolus of artery of upper limb
1010730002,Thromboembolus of artery of lower limb
111497000,Arterial thrombosis of spinal cord
155395002,Precerebral arterial occlusion
155400001,Cerebral arterial occlusion
155434000,Arterial embolus and thrombosis
155435004,(Embolus &/or thrombosis of abdominal aorta) or (aortic thromboembolism)
155436003,Embolus/thrombosis aorta NOS
155437007,Peripheral arterial embolism
155438002,Arterial embolism and thrombosis NOS
15964701000119109,Acute cor pulmonale co-occurrent and due to saddle embolus of pulmonary artery
16009271000119101,Embolism of artery of right upper limb
16009431000119100,Embolism of artery of left upper limb
16012511000119101,Embolism of artery of left lower limb
16012551000119100,Embolism of artery of right lower limb
16012591000119105,Embolism of left popliteal artery
16012671000119108,Embolism of right popliteal artery
192898007,Myelopathy due to arterial thrombosis of spinal cord
193376004,Retinal partial arterial occlusion NOS
193377008,Retinal transient arterial occlusion NOS
195179002,Precerebral: [arterial occlusion] or [arterial stenosis] or [infarction]
195183002,Multiple and bilateral precerebral arterial occlusion
195186005,Cerebral infarction due to embolism of precerebral arteries
195188006,Cerebral arterial occlusion(&[cerebrovascular accident due to] or [stroke due to]) or (cerebral infarction)
195190007,Cerebral infarction due to embolism of cerebral arteries
195315009,Arterial embolus &/or thrombosis
195316005,(Saddle embolus) or (embolism and thrombosis of the abdominal aorta) or (aortic bifurcation syndrome) or (aortoiliac obstruction) or (Leriche's syndrome)
195317001,Embolism and thrombosis of the thoracic aorta
195318006,Embolism and thrombosis of an arm or leg artery
195319003,Embolism and thrombosis of the brachial artery
195320009,Embolism and thrombosis of the radial artery
195321008,Embolism and thrombosis of the ulnar artery
195322001,Embolism and thrombosis of an arm artery NOS
195323006,Embolism and thrombosis of the femoral artery
195324000,Embolism and thrombosis of the popliteal artery
195325004,Embolism and thrombosis of the anterior tibial artery
195326003,Embolism and thrombosis of the dorsalis pedis artery
195327007,Embolism and thrombosis of the posterior tibial artery
195329005,Embolism and thrombosis of a leg artery NOS
195330000,Post-radiological embolism of upper limb artery
195331001,Post-radiological embolism of lower limb artery
195332008,Peripheral arterial embolism and thrombosis NOS
195333003,Embolism and thrombosis of other and unspecified parts of aorta
195334009,Embolism and thrombosis of other specified artery
195335005,Embolism and/or thrombosis of the common iliac artery
195336006,Embolism and/or thrombosis of the internal iliac artery
195337002,Embolism and/or thrombosis of the external iliac artery
195338007,Embolism and thrombosis of the iliac artery unspecified
195339004,Embolism and thrombosis of the subclavian artery
195340002,Embolism and thrombosis of the splenic artery
195341003,Embolism and thrombosis of the axillary artery
195342005,Embolism and thrombosis of the celiac artery
195343000,Embolism and thrombosis of hepatic artery
195344006,Embolism and thrombosis of other arteries NOS
195345007,Arterial embolism and thrombosis NOS
195619008,[X]Embolism and thrombosis of other arteries
239203003,Arterial thrombosis of flap
243286001,Acute mesenteric arterial occlusion
24638001,Embolism from abdominal aorta
266253001,Precerebral arterial occlusion
266255008,Cerebral arterial occlusion
266262004,Arterial embolus and thrombosis
266263009,Embolism and thrombosis of the abdominal aorta
266322000,(Embolus &/or thrombosis of abdominal aorta) or (aortic thromboembolism)
286958008,Embolus/thrombosis aorta NOS
286959000,Peripheral arterial embolism
29000003,Embolism of mesenteric artery
300919005,Digital arterial thrombosis
307715007,Embolism and thrombosis of other and unspecified parts of aorta
312375001,Upper limb arterial embolus
312378004,Lower limb arterial embolus
312592009,Head and neck arterial embolus
312593004,Trunk arterial embolus
312594005,Head and neck arterial thrombosis
328511000119109,Saddle embolus of pulmonary artery
40276003,Embolism of precerebral artery
430431000000102,[X]Embolism and thrombosis of other arteries
446712002,Thromboembolus of precerebral artery
50821009,Arterial retinal branch occlusion
51677000,Atheroembolism of renal arteries
54687002,Arterial embolism
583731000000103,Peripheral arterial embolism and thrombosis NOS
583751000000105,Embolism and thrombosis of other arteries NOS
583761000000108,Arterial embolism and thrombosis NOS
603771000000109,Embolism and thrombosis of a leg artery NOS
60989005,Thromboembolism of renal arteries
635841000000101,Embolism and thrombosis of other specified artery
636161000000101,Retinal partial arterial occlusion NOS
636171000000108,Retinal transient arterial occlusion NOS
642961000000103,Embolism and thrombosis of the iliac artery unspecified
646361000000100,Embolism and thrombosis of an arm artery NOS
65198009,Arterial thrombosis
689211000000106,Embolus/thrombosis aorta NOS
698363002,Postoperative thromboembolus of precerebral artery
699706000,Embolism of middle cerebral artery
702301000000104,Embolism and thrombosis of other and unspecified parts of aorta
703158007,Embolism of internal auditory artery
705128004,Cerebral infarction due to embolism of middle cerebral artery
70629007,Embolism from thoracic aorta
71444005,Cerebral arterial thrombosis
723873001,Arterial obstruction due to thrombotic embolism from mural thrombus of heart
723874007,Arterial obstruction due to nonthrombotic embolism from heart
723875008,Arterial obstruction due to thrombotic embolism from aneurysm of artery
734298005,Thromboembolus of internal iliac artery
734299002,Thromboembolus of external iliac artery
734959006,Embolus of left cerebellar artery
734960001,Embolus of right cerebellar artery
734961002,Embolus of left posterior cerebral artery
734963004,Embolus of right posterior cerebral artery
734964005,Embolus of left middle cerebral artery
734965006,Embolus of right middle cerebral artery
80383008,Embolism of iliac artery
87224000,Transient arterial retinal occlusion
915141931000119109,Acute cerebrovascular accident due to embolism of basilar artery
931164671000119105,Acute cerebrovascular accident due to embolism of right middle cerebral artery
936648941000119105,Acute cerebrovascular accident due to embolism of left middle cerebral artery
