code,term
101421000119107,Dementia due to Parkinson's disease
1089521000000106,Predominantly cortical dementia
1095101000000106,Offer of dementia advance care planning review declined
1095111000000108,Review of dementia advance care plan
1095121000000102,Dementia advance care plan agreed
1110901000000109,Quality and Outcomes Framework dementia quality indicator-related care invitation
12348006,Presenile dementia
13092008,Pick's disease
135811000119107,Lewy body dementia with behavioral disturbance
142001000119106,Depressed mood in Alzheimer's disease
15662003,Senile dementia
191449005,Uncomplicated senile dementia
191451009,Uncomplicated presenile dementia
191452002,Presenile dementia with delirium
191454001,Presenile dementia with paranoia
191455000,Presenile dementia with depression
191457008,Senile dementia with depressive or paranoid features
191458003,Senile dementia with paranoia
191459006,Senile dementia with depression
191461002,Senile dementia with delirium
191493005,Drug-induced dementia
191519005,Dementia associated with another disease
20484008,Prion disease
21921000119103,Dementia co-occurrent and due to Pick's disease
22381000119105,Primary degenerative dementia
230265002,Familial Alzheimer's disease of early onset
230266001,Non-familial Alzheimer's disease of early onset
230267005,Familial Alzheimer's disease of late onset
230268000,Non-familial Alzheimer's disease of late onset
230269008,Focal Alzheimer's disease
230270009,Frontotemporal dementia
230271008,Pick's disease with Pick bodies
230273006,Frontotemporal degeneration
230274000,Frontal lobe degeneration with motor neurone disease
230280008,Progressive aphasia in Alzheimer's disease
230282000,Post-traumatic dementia
230283005,Punch drunk syndrome
230284004,Spongiform encephalopathy
230287006,Mixed cortical and subcortical vascular dementia
230288001,Semantic dementia
230289009,Patchy dementia
26929004,Alzheimer's disease
278855005,Frontal lobe degeneration
278857002,Dementia of frontal lobe type
279982005,Cerebral degeneration presenting primarily with dementia
281004,Dementia associated with alcoholism
304603007,Variant Creutzfeldt-Jakob disease
312991009,Senile dementia of the Lewy body type
416780008,"Primary degenerative dementia of the Alzheimer type, presenile onset"
416975007,"Primary degenerative dementia of the Alzheimer type, senile onset"
419261000000107,"[X]Dementia in Alzheimer's dis, atypical or mixed type"
425390006,Dementia associated with Parkinson's Disease
429458009,Dementia due to Creutzfeldt Jakob disease
442344002,Dementia due to Huntington chorea
45864009,Senile degeneration of brain
52448006,Dementia
62239001,Parkinson-dementia complex of Guam
66108005,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated"
67155006,Gerstmann-Straussler-Scheinker syndrome
698626001,Dementia associated with multiple sclerosis
711441000000100,Dementia monitoring invitation
713060000,Sporadic Creutzfeldt-Jakob disease
715821000000107,Dementia monitoring first letter
716221000000104,Dementia monitoring verbal invitation
716671000000102,Dementia monitoring third letter
716991000000108,Dementia monitoring telephone invitation
717471000000101,Dementia monitoring second letter
723390000,Rapidly progressive dementia
792004,Jakob-Creutzfeldt disease
79341000119107,Mixed dementia
80098002,Diffuse Lewy body disease
83157008,Fatal familial insomnia
9345005,Dialysis dementia
938551000000108,Dementia medication review
956841000000106,Dementia care plan agreed
956861000000107,Dementia care plan reviewed
956881000000103,Dementia care plan declined
956901000000100,Dementia care plan review declined
959461000000102,Dementia advance care plan review declined
