code,term
G951,Vascular myelopathies
H34,Retinal vascular occlusions
I630,Cerebral infarction due to thrombosis of precerebral arteries
I631,Cerebral infarction due to embolism of precerebral arteries
I632,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries
I633,Cerebral infarction due to thrombosis of cerebral arteries
I634,Cerebral infarction due to embolism of cerebral arteries
I635,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries
I638,Other cerebral infarction
I639,"Cerebral infarction, unspecified"
I64,"Stroke, not specified as haemorrhage or infarction"
