code,term
F11,Mental and behavioural disorders due to use of opioids
F110,Mental and behavioural disorders due to use of opioids : Acute intoxication
F111,Mental and behavioural disorders due to use of opioids : Harmful use
F112,Mental and behavioural disorders due to use of opioids : Dependence syndrome
F113,Mental and behavioural disorders due to use of opioids : Withdrawal state
F114,Mental and behavioural disorders due to use of opioids : Withdrawal state with delirium
F115,Mental and behavioural disorders due to use of opioids : Psychotic disorder
F116,Mental and behavioural disorders due to use of opioids : Amnesic syndrome
F117,Mental and behavioural disorders due to use of opioids : Residual and late-onset psychotic disorder
F118,Mental and behavioural disorders due to use of opioids : Other mental and behavioural disorders
F119,Mental and behavioural disorders due to use of opioids : Unspecified mental and behavioural disorder
T400,Poisoning: Opium
T401,Poisoning: Heroin
T402,Poisoning: Other opioids
T403,Poisoning: Methadone
