code,term
Y10,"Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent"
Y11,"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"
Y12,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"
Y13,"Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent"
Y14,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"
Y16,"Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent"
Y17,"Poisoning by and exposure to carbon monoxide and other gases and vapours, undetermined intent"
Y18,"Poisoning by and exposure to pesticides, undetermined intent"
Y19,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"
Y20,"Hanging, strangulation and suffocation, undetermined intent"
Y21,"Drowning and submersion, undetermined intent"
Y22,"Handgun discharge, undetermined intent"
Y23,"Rifle, shotgun and larger firearm discharge, undetermined intent"
Y24,"Other and unspecified firearm discharge, undetermined intent"
Y25,"Contact with explosive material, undetermined intent"
Y26,"Exposure to smoke, fire and flames, undetermined intent"
Y27,"Contact with steam, hot vapours and hot objects, undetermined intent"
Y28,"Contact with sharp object, undetermined intent"
Y29,"Contact with blunt object, undetermined intent"
Y30,"Falling, jumping or pushed from a high place, undetermined intent"
Y31,"Falling, lying or running before or into moving object, undetermined intent"
Y32,"Crashing of motor vehicle, undetermined intent"
Y33,"Other specified events, undetermined intent"
Y34,"Unspecified event, undetermined intent"
Y870,Sequelae of intentional self-harm
Y872,Sequelae of events of undetermined intent
