code,term
13B1.,Diabetic diet
14P3.,H/O: insulin therapy
42WZ.,Hb. A1C - diabetic control NOS
66A..,Diabetic monitoring
66A1.,Initial diabetic assessment
66A2.,Follow-up diabetic assessment
66A8.,Has seen dietitian - diabetes
66A9.,Understands diet - diabetes
66AA.,Injection sites (& diabetic)
66AD.,Fundoscopy - diabetic check
66AG.,Diabetic drug side effects
66AH.,Diabetic treatment changed
66AH0,Conversion to insulin
66AI.,Diabetic - good control
66AJ.,Diabetic - poor control (& unstable)
66AJ0,Chronic hyperglycaemia
66AJ2,Loss of hypoglycaemic warning
66AJ3,Recurrent severe hypos
66AJz,Diabetic - poor control NOS
66AK.,Diabetic - cooperative patient
66AL.,Diabetic-uncooperative patient
66AM.,Diabetic - follow-up default
66AN.,Date diabetic treatment start
66AO.,Date diabetic treatment stopped
66AP.,Diabetes: practice programme
66AQ.,Diabetes: shared care programme
66AR.,Diabetes management plan given
66AS.,Diabetic annual review
66AT.,Annual diabetic blood test
66AZ.,Diabetic monitoring NOS
7L100,Continuous subcutaneous infusion of insulin
8A12.,Diabetic crisis monitoring
8A13.,Diabetic stabilisation
8CA41,Patient advised about diabetic diet
8H2J.,Admit diabetic emergency
8H3O.,Non-urgent diabetic admission
8H7C.,"Refer, diabetic liaison nurse"
8HKE.,Diabetology domiciliary visit requested
8HLE.,Diabetology D.V. done
8HME.,Listed for Diabetology admissn
9N1Q.,Seen in diabetic clinic
9NM0.,Attending diabetes clinic
9OL..,Diabetes administration: [monitoring] or [clinic]
9OL1.,Attends diabetes monitoring
9OL2.,Refuses diabetes monitoring
9OL3.,Diabetes monitoring default
9OL4.,Diabetes monitoring first letter
9OL5.,Diabetes monitoring second letter
9OL6.,Diabetes monitoring third letter
9OL7.,Diabetes monitoring verbal invite
9OL8.,Diabetes monitoring telephone invite
9OL9.,Diabetes monitoring deleted
9OLA.,Diabetes monitored (& check done)
9OLZ.,Diabetes monitoring admin.NOS
C101.,Diabetic ketoacidosis
C110.,Coma: [hypoglycaemic] or [insulin]
C110z,Hypoglycaemic coma NOS
C112.,Hypoglycaemia unspecified
C1120,Reactive hypoglycaemia NOS
C112z,Hypoglycaemia unspecified NOS
C11y1,Drug-induced hypoglycaemia without coma
Cyu30,[X]Other hypoglycaemia
F1711,Diabetic autonomic neuropathy
F3450,Diabetic mononeuritis multiplex
F35z0,Diabetic mononeuritis NOS
F372.,Diabetic neuropathy &/or diabetic polyneuropathy
F3720,Acute painful diabetic neuropathy
F3721,Chronic painful diabetic neuropathy
F3722,Asymptomatic diabetic neuropathy
F3745,Neuropathy associated with hypoglycaemia
F3813,(Myasth syndr due to diab amyotroph) or (diab amyotroph)
F3y0.,Diabetic mononeuropathy
F420.,Diabetic retinopathy
F4200,Background diabetic retinopathy
F4201,Proliferative diabetic retinopathy
F4202,Preproliferative diabetic retinopathy
F4203,Advanced diabetic maculopathy
F420z,Diabetic retinopathy NOS
F4407,Diabetic iritis
F4640,Diabetic cataract
G73y0,Diabetic peripheral angiopathy
K01x1,Nephrotic syndrome in diabetes mellitus
Kyu03,[X]Glomerular disorders in diabetes mellitus
M0372,Cellulitis in diabetic foot
M2710,Ischaemic ulcer diabetic foot
M2711,Neuropathic diabetic ulcer - foot
M2712,Mixed diabetic ulcer - foot
N0300,Diabetic hand syndrome
N0301,Diabetic neuropathic arthropathy
R0542,[D]Gangrene of toe in diabetic
R0543,[D]Widespread diabetic foot gangrene
TJ23.,Adverse reaction to insulins and antidiabetic agents
TJ230,Adverse reaction to insulins
TJ23z,Adverse reaction to insulins and antidiabetic agents NOS
U6023,[X]Insul/oral hypoglyc drugs caus adverse eff therapeut use
X00Ag,Diabetic neuropathy
X00Ah,Diabetic distal sensorimotor polyneuropathy
X00Ai,Diabetic acute painful polyneuropathy
X00Aj,Diabetic chronic painful polyneuropathy
X00Ak,Diabetic asymmetric polyneuropathy
X00Al,Diabetic mononeuropathy
X00Am,Diabetic truncal radiculopathy
X00An,Diabetic thoracic radiculopathy
X00dF,Visually threatening diabetic retinopathy
X00dG,Diabetic maculopathy
X00dH,Proliferative diabetic retinopathy new vessels on disc
X00dI,Proliferative diabet retinop new vessel elsewhere than disc
X00dJ,Diabetic traction retinal detachment
X30Kk,Diabetic nephropathy
X30Kl,Microalbuminuric diabetic nephropathy
X30Km,Proteinuric diabetic nephropathy
X40J1,Disorder of glucose regulation
X40J3,Hyperglycaemic disorder
X40Ja,Abnormal metabolic state in diabetes mellitus
X40Jb,Diabetic severe hyperglycaemia
X40Jc,Poor glycaemic control
X40Je,Acute hyperglycaemia
X40Jo,Insulin coma
X40Jq,Hypoglycaemic event in diabetes
X40Jr,Hypoglycaemic state in diabetes
X40Js,Somogyi phenomenon
X40Jt,Nocturnal hypoglycaemia
X40Ju,Recurrent severe hypoglycaemia
X40Jx,Reactive hypoglycaemia
X40Jy,Post-prandial hypoglycaemia
X40KG,Insulin resistance in diabetes
X50E7,Insulin lipohypertrophy
X50GO,Soft tissue complication of diabetes mellitus
X50GP,Diabetic dermopathy
X50GQ,Diabetic bulla
X50GR,Diabetic thick skin syndrome
X50GT,Diabetic rubeosis
X74WS,Diabetic monitoring status
XE10J,Hypoglycaemic coma
XE11P,Renal glycosuria
XE12I,Diabetes + neuropathy (& [amyotrophy])
XE12Q,Hypoglycaemic coma (& [insulin])
XE15k,Diabetic polyneuropathy
XE15n,Myasthenic syndrome due to diabetic amyotrophy
XE18r,(Secondary cataract) or (diabetic cataract)
XE1T2,Diabetic monitoring - injection sites
XE1T3,Diabetic - poor control
XE1V0,Diabetic treatment changed (& [date])
XE1V2,Diabetic - poor control (& [unstable])
XE24t,Hb. A1C - diabetic control
XE2Nd,Diabetes monitoring admin.
XE2Ne,Diabetes monitoring check done
XE2pp,Serum insulin level
XE2pq,Serum insulin - C-polypeptide level
XM0cY,Diabetes treatment satisfaction questionnaire
XM0cZ,Diabetes wellbeing questionnaire
XM0q4,Diabetic coma
XM1Rs,Diabetes clinic administration
Xa0lK,Diabetic (femoral mononeuropathy) & (Diabetic amyotrophy)
Xa1J5,Diabetic foot
Xa2h7,Dietary advice for diabetes mellitus
Xa2h9,Dietary advice for type I diabetes
Xa2hA,Dietary advice for type II diabetes
Xa5XM,Insulin adverse reaction
Xa5Xd,Glibenclamide adverse reaction
Xa5Xf,Gliclazide adverse reaction
Xa5Xk,Tolbutamide adverse reaction
Xa9Ao,Hypoglycaemia
XaA6b,Perceived control of insulin-dependent diabetes
XaATw,Seen by diabetic liaison nurse
XaBLf,O/E - Right diabetic foot at risk
XaBLg,O/E - Left diabetic foot at risk
XaBTC,Referral to diabetic liaison nurse
XaBU8,Diabetes monitoring call
XaBU9,Diabetes monitoring status
XaBZQ,Subcutaneous injection of insulin
XaBuh,Frequency of hospital-treated hypoglycaemia
XaBui,Frequency of GP or paramedic-treated hypoglycaemia
XaBuj,Education score - diabetes
XaBul,Retinal abnormality - diabetes-related
XaBun,Foot abnormality - diabetes-related
XaBwj,H/O: Admission in last year for diabetes foot problem
XaCES,HbA1 - diabetic control
XaCET,HbA1 less than 7% - good control
XaCEU,HbA1 7-10% - borderline control
XaCEV,HbA1 greater than 10% - bad control
XaCGh,Diabetes monitoring invitation
XaCJ2,Diabetic hyperosmolar non-ketotic state
XaD2T,Advanced diabetic retinal disease
XaE46,Referral to diabetes nurse
XaE4q,Attending diabetes clinic
XaE5T,Mild non proliferative diabetic retinopathy
XaE5U,Moderate non proliferative diabetic retinopathy
XaE5V,Severe non proliferative diabetic retinopathy
XaE5W,Proliferative diabetic retinopathy - non high risk
XaE5X,Proliferative diabetic retinopathy - high risk
XaE5Y,Proliferative diabetic retinopathy - quiescent
XaE5Z,Proliferative diabetic retinopathy - iris neovascularisation
XaE5a,Diabetic vitreous haemorrhage
XaE5c,Diabetic macular oedema
XaEHw,[V]Admitted for conversion to insulin
XaEHx,[V]Admitted for commencement of insulin
XaEJQ,Seen in diabetic eye clinic
XaETT,Insulin antibody level
XaEVO,Diffuse diabetic maculopathy
XaEVP,Focal diabetic maculopathy
XaEVS,Ischaemic diabetic maculopathy
XaEVT,Mixed diabetic maculopathy
XaFvj,Diabetic lipid lowering diet
XaFvk,Diabetic weight reducing diet
XaFx7,Diab mellit insulin-glucose infus acute myocardial infarct
XaIIe,Diabetes care by hospital only
XaIIj,Diabetic retinopathy screening
XaIP5,Non proliferative diabetic retinopathy
XaIPg,O/E - no right diabetic retinopathy
XaIPj,O/E - no left diabetic retinopathy
